input_id,source_file,source_index,predicted_class_id,predicted_class_name,predicted_is_defect,confidence,entropy,route,route_reason,production_auto_accept_enabled_for_class,class_auto_accept_threshold,class_margin_threshold,strongest_other_class_probability,predicted_vs_best_other_margin,margin_requirement_met,global_abstain_threshold,top_1_class,top_1_probability,top_2_class,top_2_probability,top_3_class,top_3_probability,inference_latency_ms_estimate,probability_normal,probability_center,probability_donut,probability_edge_loc,probability_edge_ring,probability_loc,probability_near_full,probability_random,probability_scratch,source_height,source_width,source_active_dies,source_failed_dies,source_failed_ratio,preprocessing_transform
record_000221265:0,artifacts/input_files/record_000221265.npy,0,4,Edge-Ring,True,0.9999983310699463,2.369569119764492e-05,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,1.6418786117355921e-06,0.9999966891913346,True,0.7762330770492554,Edge-Ring,0.9999983310699463,Edge-Loc,1.6418786117355921e-06,Normal,8.387358363393105e-09,5.407300781371305,8.387358363393105e-09,5.0346503079404883e-20,6.8454005744025036e-18,1.6418786117355921e-06,0.9999983310699463,1.201698629005293e-17,1.1233981626890266e-11,4.678656767564959e-11,7.530039044828952e-15,38,36,1075,232,0.2158139534883721,"{'source_height': 38, 'source_width': 36, 'resized_height': 96, 'resized_width': 91, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 2, 'padding_right': 3, 'scale': 2.526315789473684}"
record_000221321:0,artifacts/input_files/record_000221321.npy,0,4,Edge-Ring,True,0.9999996423721313,5.1923766477557365e-06,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,3.233998597806931e-07,0.9999993189722716,True,0.7762330770492554,Edge-Ring,0.9999996423721313,Edge-Loc,3.233998597806931e-07,Normal,6.518194317628456e-11,5.407300781371305,6.518194317628456e-11,1.9785436141066302e-23,2.882482742912071e-20,3.233998597806931e-07,0.9999996423721313,1.8379366752798672e-20,1.1348065499447446e-12,2.595374653038829e-12,2.856010471428779e-17,38,36,1075,243,0.22604651162790698,"{'source_height': 38, 'source_width': 36, 'resized_height': 96, 'resized_width': 91, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 2, 'padding_right': 3, 'scale': 2.526315789473684}"
record_000221387:0,artifacts/input_files/record_000221387.npy,0,4,Edge-Ring,True,0.9999998807907104,1.7471072624175576e-06,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,1.0102201031259028e-07,0.9999997797687001,True,0.7762330770492554,Edge-Ring,0.9999998807907104,Edge-Loc,1.0102201031259028e-07,Normal,1.9075555371395048e-11,5.407300781371305,1.9075555371395048e-11,7.148065877433893e-24,4.473529431358301e-20,1.0102201031259028e-07,0.9999998807907104,1.0014060137481493e-20,1.4554091438967465e-13,1.2310837028614574e-12,1.431772083875058e-16,38,36,1075,204,0.18976744186046512,"{'source_height': 38, 'source_width': 36, 'resized_height': 96, 'resized_width': 91, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 2, 'padding_right': 3, 'scale': 2.526315789473684}"
record_000221397:0,artifacts/input_files/record_000221397.npy,0,4,Edge-Ring,True,0.999998927116394,1.5881618310231715e-05,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,1.0776051340144477e-06,0.99999784951126,True,0.7762330770492554,Edge-Ring,0.999998927116394,Edge-Loc,1.0776051340144477e-06,Normal,4.305828263384548e-11,5.407300781371305,4.305828263384548e-11,1.008196548615131e-21,5.778011158059869e-19,1.0776051340144477e-06,0.999998927116394,1.0194672116175606e-19,7.1936341432266016e-12,1.1492435475490836e-11,2.418626877314994e-16,38,36,1075,210,0.19534883720930232,"{'source_height': 38, 'source_width': 36, 'resized_height': 96, 'resized_width': 91, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 2, 'padding_right': 3, 'scale': 2.526315789473684}"
record_000221398:0,artifacts/input_files/record_000221398.npy,0,4,Edge-Ring,True,0.9999996423721313,5.4849888329044916e-06,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,3.442209219883807e-07,0.9999992981512094,True,0.7762330770492554,Edge-Ring,0.9999996423721313,Edge-Loc,3.442209219883807e-07,Normal,1.9225097902531019e-10,5.407300781371305,1.9225097902531019e-10,1.387431293515222e-21,1.7431015748110504e-18,3.442209219883807e-07,0.9999996423721313,5.225221347339283e-19,7.608768758278484e-13,9.144487250756228e-12,3.720484224113739e-15,38,36,1075,196,0.18232558139534882,"{'source_height': 38, 'source_width': 36, 'resized_height': 96, 'resized_width': 91, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 2, 'padding_right': 3, 'scale': 2.526315789473684}"
record_000227935:0,artifacts/input_files/record_000227935.npy,0,5,Loc,True,0.9971101880073547,0.021549567580223083,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.002279744017869234,0.9948304439894855,True,0.7762330770492554,Loc,0.9971101880073547,Center,0.002279744017869234,Normal,0.000536870735231787,5.407300781371305,0.000536870735231787,0.002279744017869234,4.048336904816097e-06,1.4103346984484233e-05,6.105551619839389e-10,0.9971101880073547,1.8620906899746714e-11,6.737691933267342e-07,5.4471162002300844e-05,28,28,607,141,0.23228995057660626,"{'source_height': 28, 'source_width': 28, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 3.4285714285714284}"
record_000239457:0,artifacts/input_files/record_000239457.npy,0,4,Edge-Ring,True,0.9999982118606567,2.5252260456909426e-05,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,1.7713315401124419e-06,0.9999964405291166,True,0.7762330770492554,Edge-Ring,0.9999982118606567,Edge-Loc,1.7713315401124419e-06,Normal,1.0942045186590477e-10,5.407300781371305,1.0942045186590477e-10,4.1799080212213224e-21,5.419868939591893e-18,1.7713315401124419e-06,0.9999982118606567,5.777919134216723e-19,4.103674344779762e-11,5.937546981860109e-11,1.0378006488437298e-15,55,48,2085,451,0.21630695443645084,"{'source_height': 55, 'source_width': 48, 'resized_height': 96, 'resized_width': 84, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 6, 'padding_right': 6, 'scale': 1.7454545454545454}"
record_000239545:0,artifacts/input_files/record_000239545.npy,0,4,Edge-Ring,True,0.9999992847442627,1.148218143498525e-05,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,7.643167236892623e-07,0.999998520427539,True,0.7762330770492554,Edge-Ring,0.9999992847442627,Edge-Loc,7.643167236892623e-07,Normal,5.4432035268003887e-11,5.407300781371305,5.4432035268003887e-11,5.704464494157991e-21,2.3716292211493644e-17,7.643167236892623e-07,0.9999992847442627,1.9681596351035594e-18,2.271770445372301e-12,2.5198888115030016e-11,5.0290077413832e-14,48,52,1999,284,0.14207103551775888,"{'source_height': 48, 'source_width': 52, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 1.8461538461538463}"
record_000242425:0,artifacts/input_files/record_000242425.npy,0,0,Normal,False,0.8861929178237915,0.46249550580978394,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,True,0.9441788792610168,0.1,0.06968743354082108,0.8165054842829704,True,0.7762330770492554,Normal,0.8861929178237915,Scratch,0.06968743354082108,Loc,0.03279292583465576,5.407300781371305,0.8861929178237915,0.0020740407053381205,3.2941663903329754e-06,0.00888245552778244,0.0003656542976386845,0.03279292583465576,1.0405220685072436e-08,1.309674303229258e-06,0.06968743354082108,62,75,3703,83,0.022414258709154738,"{'source_height': 62, 'source_width': 75, 'resized_height': 79, 'resized_width': 96, 'padding_top': 8, 'padding_bottom': 9, 'padding_left': 0, 'padding_right': 0, 'scale': 1.28}"
record_000242593:0,artifacts/input_files/record_000242593.npy,0,0,Normal,False,0.9995166063308716,0.004750720225274563,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0002371788868913427,0.9992794274439802,True,0.7762330770492554,Normal,0.9995166063308716,Scratch,0.0002371788868913427,Edge-Loc,0.00014333614672068506,5.407300781371305,0.9995166063308716,3.0647879611933604e-05,1.1696958679419112e-10,0.00014333614672068506,2.7944715839112177e-06,6.944688357179984e-05,3.699732794432142e-12,1.2222027556685333e-10,0.0002371788868913427,51,50,1972,97,0.049188640973630834,"{'source_height': 51, 'source_width': 50, 'resized_height': 96, 'resized_width': 94, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 1, 'padding_right': 1, 'scale': 1.8823529411764706}"
record_000242651:0,artifacts/input_files/record_000242651.npy,0,0,Normal,False,0.9763835668563843,0.13938795030117035,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.010185085237026215,0.9661984816193581,True,0.7762330770492554,Normal,0.9763835668563843,Scratch,0.010185085237026215,Loc,0.009053409099578857,5.407300781371305,0.9763835668563843,0.0013149426085874438,4.0942737200566626e-07,0.003005556296557188,5.6820441386662424e-05,0.009053409099578857,4.197770575586901e-09,2.3347119793015736e-07,0.010185085237026215,51,44,1760,24,0.013636363636363636,"{'source_height': 51, 'source_width': 44, 'resized_height': 96, 'resized_width': 83, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 6, 'padding_right': 7, 'scale': 1.8823529411764706}"
record_000244447:0,artifacts/input_files/record_000244447.npy,0,0,Normal,False,0.9986283779144287,0.011995816603302956,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0007598935626447201,0.997868484351784,True,0.7762330770492554,Normal,0.9986283779144287,Scratch,0.0007598935626447201,Loc,0.00026370890554971993,5.407300781371305,0.9986283779144287,7.993392500793561e-05,1.5956531651539763e-09,0.00026050390442833304,7.648001883353572e-06,0.00026370890554971993,2.885826994036833e-11,1.2159157014579591e-09,0.0007598935626447201,50,43,1724,66,0.0382830626450116,"{'source_height': 50, 'source_width': 43, 'resized_height': 96, 'resized_width': 83, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 6, 'padding_right': 7, 'scale': 1.92}"
record_000244448:0,artifacts/input_files/record_000244448.npy,0,0,Normal,False,0.9966356158256531,0.0260922871530056,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00208652694709599,0.9945490888785571,True,0.7762330770492554,Normal,0.9966356158256531,Scratch,0.00208652694709599,Loc,0.0006189041887409985,5.407300781371305,0.9966356158256531,0.00018701500084716827,8.199803502861869e-09,0.0004582031979225576,1.3797243809676729e-05,0.0006189041887409985,8.842095111649684e-11,4.571039102785335e-09,0.00208652694709599,50,43,1724,64,0.037122969837587005,"{'source_height': 50, 'source_width': 43, 'resized_height': 96, 'resized_width': 83, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 6, 'padding_right': 7, 'scale': 1.92}"
record_000245501:0,artifacts/input_files/record_000245501.npy,0,0,Normal,False,0.9647644758224487,0.18600958585739136,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.019791750237345695,0.944972725585103,True,0.7762330770492554,Normal,0.9647644758224487,Scratch,0.019791750237345695,Loc,0.012620041146874428,5.407300781371305,0.9647644758224487,0.0009738507797010243,1.9488598468342389e-07,0.0018095043487846851,4.001600973424502e-05,0.012620041146874428,2.6031027333672796e-10,5.574308659106464e-08,0.019791750237345695,63,64,3168,65,0.020517676767676768,"{'source_height': 63, 'source_width': 64, 'resized_height': 94, 'resized_width': 96, 'padding_top': 1, 'padding_bottom': 1, 'padding_left': 0, 'padding_right': 0, 'scale': 1.5}"
record_000245653:0,artifacts/input_files/record_000245653.npy,0,0,Normal,False,0.9982653260231018,0.014803260564804077,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0009487259085290134,0.9973166001145728,True,0.7762330770492554,Normal,0.9982653260231018,Scratch,0.0009487259085290134,Loc,0.00037230708403512836,5.407300781371305,0.9982653260231018,0.0001852511486504227,1.7082993908346111e-09,0.00022459639876615256,3.848440428555477e-06,0.00037230708403512836,1.9310603463496e-11,1.0633811609039867e-09,0.0009487259085290134,50,49,1893,67,0.035393555203380875,"{'source_height': 50, 'source_width': 49, 'resized_height': 96, 'resized_width': 94, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 1, 'padding_right': 1, 'scale': 1.92}"
record_000245689:0,artifacts/input_files/record_000245689.npy,0,0,Normal,False,0.8644852638244629,0.5077880620956421,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,True,0.9441788792610168,0.1,0.09318616986274719,0.7712990939617157,True,0.7762330770492554,Normal,0.8644852638244629,Scratch,0.09318616986274719,Loc,0.0341581366956234,5.407300781371305,0.8644852638244629,0.0016523253871127963,1.4321144590212498e-06,0.005916251335293055,0.0005999306449666619,0.0341581366956234,1.8854224848041667e-09,4.886633746536972e-07,0.09318616986274719,86,82,5546,107,0.019293184276956366,"{'source_height': 86, 'source_width': 82, 'resized_height': 96, 'resized_width': 92, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 2, 'padding_right': 2, 'scale': 1.1162790697674418}"
record_000245708:0,artifacts/input_files/record_000245708.npy,0,0,Normal,False,0.9201703667640686,0.333573579788208,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,True,0.9441788792610168,0.1,0.0616811104118824,0.8584892563521862,True,0.7762330770492554,Normal,0.9201703667640686,Scratch,0.0616811104118824,Loc,0.014142167754471302,5.407300781371305,0.9201703667640686,0.0006845677853561938,3.798388945597253e-07,0.003019892843440175,0.00030152584076859057,0.014142167754471302,4.080573379194874e-10,1.1318918780034437e-07,0.0616811104118824,86,82,5546,127,0.02289938694554634,"{'source_height': 86, 'source_width': 82, 'resized_height': 96, 'resized_width': 92, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 2, 'padding_right': 2, 'scale': 1.1162790697674418}"
record_000248062:0,artifacts/input_files/record_000248062.npy,0,0,Normal,False,0.9434722661972046,0.26066893339157104,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,True,0.9441788792610168,0.1,0.04004869982600212,0.9034235663712025,True,0.7762330770492554,Normal,0.9434722661972046,Scratch,0.04004869982600212,Loc,0.01384065393358469,5.407300781371305,0.9434722661972046,0.0010577680077403784,1.7945535546459723e-07,0.0015303939580917358,5.00471142004244e-05,0.01384065393358469,9.651155569168068e-11,3.845991969342322e-08,0.04004869982600212,82,83,5340,114,0.021348314606741574,"{'source_height': 82, 'source_width': 83, 'resized_height': 95, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 1, 'padding_left': 0, 'padding_right': 0, 'scale': 1.1566265060240963}"
record_000248066:0,artifacts/input_files/record_000248066.npy,0,0,Normal,False,0.9530394077301025,0.22501741349697113,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0338965505361557,0.9191428571939468,True,0.7762330770492554,Normal,0.9530394077301025,Scratch,0.0338965505361557,Loc,0.010777692310512066,5.407300781371305,0.9530394077301025,0.0010155088966712356,1.268375058316451e-07,0.0012369353789836168,3.370904960320331e-05,0.010777692310512066,6.874802116474399e-11,2.735900039851913e-08,0.0338965505361557,82,83,5340,139,0.026029962546816478,"{'source_height': 82, 'source_width': 83, 'resized_height': 95, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 1, 'padding_left': 0, 'padding_right': 0, 'scale': 1.1566265060240963}"
record_000250478:0,artifacts/input_files/record_000250478.npy,0,0,Normal,False,0.9980553388595581,0.016259565949440002,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0011385584948584437,0.9969167803646997,True,0.7762330770492554,Normal,0.9980553388595581,Scratch,0.0011385584948584437,Loc,0.0003887368948198855,5.407300781371305,0.9980553388595581,0.00023497453366871923,1.6556416237989424e-09,0.00017959084652829915,2.699468950595474e-06,0.0003887368948198855,9.913184856324975e-12,7.729450968163576e-10,0.0011385584948584437,50,51,1998,70,0.035035035035035036,"{'source_height': 50, 'source_width': 51, 'resized_height': 94, 'resized_width': 96, 'padding_top': 1, 'padding_bottom': 1, 'padding_left': 0, 'padding_right': 0, 'scale': 1.8823529411764706}"
record_000250505:0,artifacts/input_files/record_000250505.npy,0,0,Normal,False,0.9983603358268738,0.013900475576519966,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0010124987456947565,0.997347837081179,True,0.7762330770492554,Normal,0.9983603358268738,Scratch,0.0010124987456947565,Loc,0.00032664649188518524,5.407300781371305,0.9983603358268738,0.00014128930342849344,1.069434096834243e-09,0.00015648534463252872,2.735385578489513e-06,0.00032664649188518524,4.9725098170971815e-12,4.5441975182747285e-10,0.0010124987456947565,50,51,1998,68,0.03403403403403404,"{'source_height': 50, 'source_width': 51, 'resized_height': 94, 'resized_width': 96, 'padding_top': 1, 'padding_bottom': 1, 'padding_left': 0, 'padding_right': 0, 'scale': 1.8823529411764706}"
record_000250508:0,artifacts/input_files/record_000250508.npy,0,0,Normal,False,0.9948699474334717,0.03704020380973816,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0034782784059643745,0.9913916690275073,True,0.7762330770492554,Normal,0.9948699474334717,Scratch,0.0034782784059643745,Loc,0.0009322157129645348,5.407300781371305,0.9948699474334717,0.000408592342864722,7.164287829652949e-09,0.00030540634179487824,5.519688329513883e-06,0.0009322157129645348,2.2454706496977117e-11,2.475963656323188e-09,0.0034782784059643745,50,51,1998,57,0.028528528528528527,"{'source_height': 50, 'source_width': 51, 'resized_height': 94, 'resized_width': 96, 'padding_top': 1, 'padding_bottom': 1, 'padding_left': 0, 'padding_right': 0, 'scale': 1.8823529411764706}"
